// Reference=MNI
// Aoki T, 2005: Index Finger - Rest
// Subjects=10
-36	-28	58

// Aoki T, 2005: Ring Finger - Rest
// Subjects=10
-36	-28	58
-54	-30	44
-4	-8	54
-58	6	24
-58	-54	10
-38	-4	4
18	-56	-20

// Aoki T, 2005: Double Finger Tapping - Rest
// Subjects=10
-38	-26	62
-58	-22	40
-8	-8	50
38	-20	62
-36	-4	2
-50	-6	8
-46	-34	28
-48	-66	2
-64	-18	26
38	-38	46
18	-58	-20
28	-56	-28

// Aramaki Y, 2006: Parallel
// Subjects=15
32	-28	58
30	-16	68
-42	-28	58
-60	4	28
-58	-2	38
-48	-38	52
0	2	64
6	-8	66
-8	-4	72
56	12	14
42	16	6
24	-4	8
-26	-6	12
-18	-20	8
14	-18	10
22	-66	-20
-26	-54	-22
-2	-72	-18

// Aramaki Y, 2006: Mirror
// Subjects=15
34	-28	58
30	-14	68
-42	-26	58
-2	-10	56
-54	-26	12
-16	-54	-18
26	-58	-22

// Blinkenberg M, 1996: Fingertapping vs. Rest
// Subjects=8
-12	-68	-16
18	-54	-20
-46	-26	12
44	-10	0
-30	-26	56
52	-10	40
-6	-14	44
-26	-24	4
52	-32	-12
38	14	4

// Boecker H, 1998: Weighted Mean Performance of All Motor Sequences vs. Rest, 
// Activations
// Subjects=7
-34	-22	52
-38	-28	48
-2	2	48
2	-10	64
-48	-26	36
-22	-60	52
-6	-62	60
-32	-34	16
-34	-4	8
-6	-28	4
-12	-14	0
40	-40	40
50	-26	36
16	-74	36
54	4	24
22	14	8
20	-16	12
24	-2	8
30	0	16
-50	4	24

// Calautti C, 2001: Right Hand Tapping vs. Rest, Young Subjects
// Subjects=7
-40	-20	52
-44	-6	12
-52	-26	20
-54	-26	34
-10	-10	68
-26	-6	44
-18	-20	42
18	-48	-16
-12	-58	-20
56	-24	24

// Calautti C, 2001: Left Hand Tapping vs. Rest, Young Subjects
// Subjects=7
38	-24	50
56	-24	24
64	-34	22
-14	-50	-18
-52	-26	20
-46	-4	14
20	-60	-18
30	8	6
32	-8	4
28	-16	12

// Calautti C, 2001: Right Hand Tapping vs. Rest, Older Subjects
// Subjects=7
-38	-26	60
-60	-24	20
-8	-10	50
14	-54	-14

// Calautti C, 2001: Left Hand Tapping vs. Rest, Older Subjects
// Subjects=7
44	-26	54
6	2	50
62	-28	20
-2	0	74
-10	-54	-16
26	-60	-24
54	2	12
24	0	14
-26	12	18
-26	-8	16

// Catalan M J, 1998: Sequence-12 vs. Rest
// Subjects=13
-44	-24	48
-16	-8	52
-10	-8	56
6	-60	-12
-26	-64	44
26	-64	40
22	-8	56
24	-18	48
4	-2	52

// Catalan M J, 1999: Sequence 16 vs. Rest, Controls
// Subjects=13
-42	-28	48
-10	-8	56
-10	2	52
-16	-8	52
-30	-60	48
-40	-32	40
-18	-74	44
18	-4	56
32	-52	44
38	-36	44
16	-70	44
2	-60	-16

// Colebatch J G, 1991: Index - Resst
// Subjects=6
-29	-22	52
-2	-8	52
-20	-16	64

// Colebatch J G, 1991: Opposition - Rest
// Subjects=6
-30	-23	52
5	-3	52
-16	-12	62
28	-15	58
52	-36	40
-46	-25	19
-45	1	16
-32	-1	6

// De Luca M, 2005: Active Finger Tapping, Controls
// Subjects=7
-2	-7	52
-41	-18	56
-39	-24	54
-43	-9	48

// Denslow S, 2005: TMS
// Subjects=11
-32	-20	68
-32	-34	68
-18	4	68
10	16	64
6	24	26
-28	-40	70
-50	-48	52
-20	-2	-10
8	-20	-6
4	-66	-18
-58	-28	14
64	-30	18
56	14	-14

// Fox P T, 2004: Finger Movement vs. Sham TMS
// Subjects=12
-39	-23	48

// Gelnar P A, 1999: Motor vs. Rest
// Subjects=8
-4	-8	48
0	-10	72
-42	-14	56
-36	-28	62
-46	-28	44
-50	-20	28
-46	-34	44
-36	-34	62

// Gerardin E, 2000: Motor Execution vs. Rest
// Subjects=8
57	18	24
39	-15	63
-42	-18	66
42	-3	60
-36	-3	66
6	6	57
-9	9	51
3	-3	66
-3	3	66
42	-33	60
-48	-24	57
36	-36	66
-30	-42	66
-45	-36	60
60	-9	15
-60	-15	21
24	18	6
-30	6	6
27	-9	12
-33	-3	6
15	-12	9
-18	-15	9
21	-45	-18
-27	-45	-18

// Gosain A K, 2001: Finger-tapping vs. Rest
// Subjects=5
37	-21	50
-44	-23	50

// Hanakawa T, 2003: Activations In Relation To Response Movement
// Subjects=10
-44	-42	57
48	-42	56
16	-71	51
-36	-1	57
-38	-26	53
-53	3	29
34	1	57
0	-2	48
36	44	29
4	27	32
4	12	55
-20	-77	-18
32	-55	-20
36	-87	3
-28	-93	3
12	-77	9
-8	-83	8
-30	-67	-22
32	-59	-24
-51	-18	-4
-40	-37	30
51	-18	-2
44	38	24
-24	-5	2
-21	-13	-3

// Indovina I, 2001: Move vs. No-Move
// Subjects=9
-38	-20	68
-44	-18	48
-30	-8	50
-60	8	24
-58	8	4
50	-24	36
-4	-4	52
-2	10	44
-10	10	40
52	18	-4
52	12	12
58	12	24
-30	-68	-26
16	-52	-26
4	-64	-26

// Jancke L, 1999: Right Hand, 1 Hz vs. Rest
// Subjects=6
16	-56	-24
-40	-56	-28

// Jancke L, 1999: Right Hand, 3 Hz vs. Rest
// Subjects=6
16	-56	-24
-32	-64	-24

// Jancke L, 1999: Left Hand, 1 Hz vs. Rest
// Subjects=6
-24	-52	-24
24	-56	-28

// Jancke L, 1999: Left Hand, 3 Hz vs. Rest
// Subjects=6
-24	-52	-24
24	-56	-28

// Jancke L, 1999: Both Hands, 1 Hz vs. Rest
// Subjects=6
16	-56	-24
-24	-52	-24

// Jancke L, 1999: Both Hands, 3 Hz vs. Rest
// Subjects=6
16	-52	-24
-24	-52	-24

// Jancke L, 2000: Auditory Synchronization > Rest
// Subjects=8
-52	-8	44
-44	-20	52
-56	-24	44
-32	-28	64
-4	-4	52
-64	-28	16
-64	-36	28
-48	-36	52
56	-32	32
12	-64	-48
4	-56	-12
-16	-20	-4

// Jancke L, 2000: Auditory Continuation > Rest
// Subjects=8
-52	-8	44
-44	-20	52
-56	-24	44
-32	-28	64
-4	-4	52
-64	-36	28
-48	-36	52
56	-32	32
12	-64	-48
4	-56	-12
16	-48	-24

// Jancke L, 2000: Visual Synchronization > Rest
// Subjects=8
-44	-4	56
-44	-16	56
0	0	60
44	-4	56
56	8	40
-44	-32	52
-56	-32	44
40	-56	48
52	-40	48
48	-48	52
16	-48	-24
-12	-88	0
4	-80	4

// Jancke L, 2000: Visual Continuation > Rest
// Subjects=8
-44	-4	56
-44	-16	56
0	0	60
-32	-12	60
-52	-20	44
-44	-32	52
-56	-32	44
40	-56	48
52	-40	48
48	-48	52
20	-52	68
16	-48	-24

// Jancke L, 2000: Right Fast, Left Slow 
// Subjects=11
-40	-20	48
28	-16	60
0	0	56

// Jancke L, 2000: Right Slow, Left Fast
// Subjects=11
-40	-16	48
32	-28	52
-4	-4	48

// Jancke L, 2000: Right Fast
// Subjects=11
-44	-20	44

// Jancke L, 2000: Right Slow
// Subjects=11
-40	-20	48
-8	-4	48

// Jancke L, 2000: Left Fast
// Subjects=11
40	-24	48

// Jancke L, 2000: Left Slow
// Subjects=11
40	-24	48
0	-8	44

// Joliot M, 1999: PET
// Subjects=8
-6	-6	50
-38	-20	62
36	34	26
-40	-24	52
-48	-2	8
-52	-26	28
52	-38	40
-56	-52	2
-32	-4	2
-24	-22	8
28	-48	-22

// Joliot M, 1999: fMRI-Average
// Subjects=8
-6	-10	56
6	0	48
46	-16	58
-58	0	38
60	0	28
38	38	30
-38	-24	52
-58	0	8
54	2	10
38	-4	10
-50	-24	20
64	-32	40
54	-40	52
-24	-6	6
-24	-62	-24
20	-52	-20

// Joliot M, 1999: fMRI-Correlation
// Subjects=8
-4	-12	60
42	-14	54
-60	2	34
-36	30	28
36	38	28
-42	-22	56
-56	0	10
60	0	14
-36	-6	4
40	-6	14
-58	-24	22
56	-34	42
44	-44	46
-2	-92	-6
-26	-6	6
12	-16	10
-20	-14	20
22	-2	20
-22	-58	-22
22	-52	-20

// Joliot M, 1998: Finger Tapping - Rest
// Subjects=5
-38	-22	62
-6	-18	52
-50	-28	48
-56	-16	26
6	-52	-12
64	-30	26
-52	-42	28
-30	2	2
-36	-2	-6
64	-22	40
30	-54	-10
-18	-14	6
-26	-18	-14

// Kawashima R, 1999: Increased Blood Flow, All Movements Compared to Rest
// Subjects=6
-30	-28	50
2	4	56
-12	-8	44

// Kawashima R, 2000: Memory Timed Finger Movement
// Subjects=8
-38	-10	60
-50	-6	48
46	2	54
6	2	56
-54	6	8
50	12	4
-48	-28	46
52	-34	26
-24	-54	-28
24	-54	-32

// Kuhtz-Buschbeck J P, 2003: Motor Execution, Complex, Right Hand vs. Baseline
// Subjects=12
-12	-4	56
-36	-24	52
-56	-20	44
-40	-16	68
36	-52	64
44	-40	48
16	-56	-24
-36	-56	-32

// Kuhtz-Buschbeck J P, 2003: Motor Execution, Complex, Left Hand vs. Baseline
// Subjects=12
-4	4	56
32	-24	64
40	-20	64
40	-40	44
56	8	32
12	-16	12
-52	4	40
-52	8	28
-16	-12	16
-48	-40	52
-20	-56	-24
20	-64	-24

// Larsson J, 1996: Visually Triggered Movement - Reference
// Subjects=8
45	8	34
42	37	24
27	28	8
30	16	8
44	-45	46
25	-72	42
-44	-41	43
46	-51	-14
45	-32	-14
-38	-66	-14
-8	-80	18
-3	-74	-8
-12	-56	-18
-6	-12	15

// Lehericy S, 2006: Simple - Rest
// Subjects=12
-40	-14	50
-2	-4	56
-42	-26	22
-34	0	0
28	4	14
-18	-2	12
12	2	0
-14	-16	8

// Lehericy S, 2006: Scale - Rest
// Subjects=12
-44	-24	56
-2	-2	56
-6	2	46
-46	6	6
-48	-20	28
-22	16	4
22	18	6
-18	14	4
-20	2	0
-14	-16	-2
-14	-16	2

// Lehericy S, 2006: Complex - Rest
// Subjects=12
-36	-22	56
-6	-4	54
-2	0	52
-26	-8	52
28	-2	40
-10	6	42
16	8	38
-60	10	24
50	16	12
34	30	16
-52	-20	32
-46	-26	52
-20	-66	62
30	-64	52
-32	-40	46
40	-50	44
-10	-66	56
-24	-20	14
-24	4	0
26	10	16
-14	14	4
20	12	20
-18	-10	2
20	-6	0
-12	-12	-4
10	-12	-6
-14	-12	10

// Lerner A, 2004: Tapping - Rest,  Normals
// Subjects=10
15	-52	-35
6	1	44
-3	-15	55
-36	1	-6
-45	-11	36
-47	-1	30
36	-1	-2
52	8	-7
-29	-29	16

// Lutz K, 2000: Random > Rest
// Subjects=10
-48	-16	48
-60	-20	20
44	-4	44
4	0	60
-8	4	56
48	4	24
28	-8	48
-52	16	-4
-24	0	60
16	-52	-24
4	-60	-16
-32	-56	-28
-48	-68	8
64	-40	8
-44	-68	8
-48	-68	8
48	-68	0

// Lutz K, 2000: Regular > Rest
// Subjects=10
-60	-20	20
-40	-12	60
4	0	60
-8	-4	60
48	-68	0
-44	-68	8
16	-52	-24

// Mattay V S, 1998: Non-Dominant Hand Simple Motor
// Subjects=8
-40	-14	56
-50	-20	44
-38	-12	60
2	8	48
-2	-4	52
-42	-44	60
-40	-30	44
12	-66	-32

// Mattay V S, 1998: Dominant Hand Simple Motor
// Subjects=8
50	-20	40
